,SymbolsA,EntrezsA,AveExpr,B
3326,NA,3326,10.2947400727727,-6.27769305704092
3329,NA,3329,11.4361932669867,-6.30029260834558
3336,NA,3336,10.6667905283369,-6.12238375898
3337,NA,3337,8.61093774360849,-6.37629312896185
3339,NA,3339,7.61755060210217,-6.49670541203367
3371,NA,3371,9.56247196696752,-5.2025082820569
3382,NA,3382,8.96961963044786,-2.69455271828721
3383,NA,3383,7.81929574842551,-3.57738753471991
3384,NA,3384,7.48907583713835,-6.19045982340285
3385,NA,3385,8.87980004445352,-5.88251519256358
3394,NA,3394,9.01203922186668,-4.54082973155441
3396,NA,3396,8.95993073402999,-4.74985115481071
3397,NA,3397,7.49769958986418,-6.11119154427924
3398,NA,3398,9.23573562747335,-6.36862021408304
3399,NA,3399,8.0543513788248,-6.25668700144874
3400,NA,3400,7.73074044502174,-4.20976663005272
3416,NA,3416,8.58635464854529,-4.56325698590251
3417,NA,3417,11.1868189137717,-2.59972212938388
3418,NA,3418,10.825239585627,-4.20427472433945
3419,NA,3419,8.20942450689559,-6.34176654770735
3420,NA,3420,10.7467701426802,-5.11734473893905
3421,NA,3421,9.12006366106899,-6.28359660052612
3422,NA,3422,10.7573386972963,-3.97885978490222
3423,NA,3423,7.95853750766035,-5.94284215063292
3426,NA,3426,8.85641426631845,-5.37146578950374
3428,NA,3428,10.0805218519419,-2.66488447945654
3429,NA,3429,10.2976248482218,-6.38613665416279
3430,NA,3430,9.07591448666317,-4.95998473009397
3431,NA,3431,7.73451036973692,-6.51745411009122
3433,NA,3433,8.73970573781964,-6.07468323499015
3434,NA,3434,9.78565755871577,-4.57594647257469
3437,NA,3437,9.05064176704801,-4.36263359516172
3454,NA,3454,7.33252181438263,-6.51809845960902
3455,NA,3455,8.8323570537509,-1.43444630163678
3458,NA,3458,6.75406040232185,-5.77488727656735
3459,NA,3459,9.63137825223961,-6.51188715269612
3475,NA,3475,7.31107245472993,-5.05587084146165
3479,NA,3479,7.77901833074873,-6.14859509777529
3480,NA,3480,7.17722038491357,-3.44650997386941
3482,NA,3482,7.66866603243849,-3.17791488009538
3485,NA,3485,7.40516007339317,-6.39978430616345
3486,NA,3486,10.3641537571046,-2.88226767767957
3487,NA,3487,8.48853217345057,-6.13359408374955
3488,NA,3488,9.93904186095139,-6.37926078502173
3489,NA,3489,7.79662159263613,-6.5112841247192
3490,NA,3490,11.3818175644895,-6.29858633141866
3491,NA,3491,9.81577299877884,-5.04536269268056
3495,NA,3495,8.14999485951293,-6.44040565981127
3500,NA,3500,7.07469969700871,-6.44683745967693
3507,NA,3507,9.69609648947058,-6.51682239001767
3512,NA,3512,9.3477191276593,-6.44402372606063
3514,NA,3514,8.7117179096346,-6.50507667693515
3516,NA,3516,7.9134321892123,-3.60058897900866
3537,NA,3537,12.3488015180451,-6.38451407609544
3550,NA,3550,10.613155265664,-5.54795809910196
3551,NA,3551,8.95988752099065,-6.01828312274061
3553,NA,3553,7.53027524216889,-4.36053017077151
3554,NA,3554,9.90623270970098,-5.80200896109481
3557,NA,3557,8.36538412612144,-3.74138027124091
3560,NA,3560,8.7988070350831,-6.01237632388794
3566,NA,3566,8.63177108744235,-6.13611342281058
3569,NA,3569,5.67526173789599,-1.96934334141931
3570,NA,3570,7.30633041458309,-6.30475515723748
3572,NA,3572,10.6393709799271,-4.95816211818926
3574,NA,3574,4.9953269476362,-5.38808817100177
3575,NA,3575,8.21494561291122,-5.44613641399134
3576,NA,3576,9.25567097402123,-4.09691248843479
3587,NA,3587,8.42057172992611,-3.76439636845347
3588,NA,3588,7.70975523047858,-5.03231023151243
3597,NA,3597,8.70224400608988,-5.94677738331187
3600,NA,3600,7.02601631150515,-4.17038492195031
3601,NA,3601,8.31859666423561,-4.6004119374041
3603,NA,3603,7.00398689167283,-6.43917652873294
3606,NA,3606,6.07588146273482,-3.26983350995157
3607,NA,3607,8.76363946599154,-6.50027818593737
3609,NA,3609,7.51787265361277,-5.70206302101637
3612,NA,3612,9.25145666589061,-3.71541051509817
3613,NA,3613,8.96923045715191,-5.19911320259864
3615,NA,3615,11.1526415927689,-6.49782428445418
3620,NA,3620,9.01454261953524,-3.67018482159353
3621,NA,3621,8.0607517165331,-4.38491512719469
3622,NA,3622,8.11296014824322,-3.26753187292116
3624,NA,3624,9.60229684482603,-6.49548934785411
3625,NA,3625,9.04560021437102,-4.86363966050913
3627,NA,3627,10.7881936362571,-5.69000929438849
3628,NA,3628,8.81710753238512,-3.81763101169299
3632,NA,3632,9.25874488404322,-6.20609864330843
3635,NA,3635,8.42559743961631,-5.86424143843464
3636,NA,3636,9.46740473623977,-4.86975215711998
3638,NA,3638,8.76560192358021,-6.20403475377547
3643,NA,3643,10.1718709388339,-4.79053442814585
3646,NA,3646,12.4072761501099,-3.22325398572497
3652,NA,3652,6.50907138619652,-4.5434104069135
3654,NA,3654,10.6642074099203,-5.28935322431236
3655,NA,3655,8.88422510758372,-6.26021188768828
3659,NA,3659,8.86554858812782,-3.32329761727202
3661,NA,3661,8.46034587395524,-6.51787507051798
3664,NA,3664,11.0213156864112,-5.97025110911604
3665,NA,3665,8.22283691115349,-6.45540234532595
3667,NA,3667,7.67486170197482,-5.35784135014437
3669,NA,3669,9.03698386192495,-3.2883521767452
3671,NA,3671,7.85035698529185,-6.11999530784751
3673,NA,3673,7.13907716880617,-6.1165850223089
3682,NA,3682,9.74736227635253,-3.91162293317666
3683,NA,3683,6.63809547400549,-5.43080534595707
3684,NA,3684,8.56380549221966,-4.51604297800875
3685,NA,3685,10.4892764505229,-6.50836133490175
3688,NA,3688,12.3575176189266,-6.50115681520032
3689,NA,3689,9.59983621449696,-4.91045946030837
3691,NA,3691,7.38031419232209,-2.70122974322979
3693,NA,3693,11.4180430095533,-4.72187079842755
3695,NA,3695,7.71934940046565,-4.26419084050053
3702,NA,3702,6.89293509441532,-5.57022826556977
3703,NA,3703,8.65165866577607,-4.88465846730678
3705,NA,3705,10.0871518598871,-4.20715210204983
3707,NA,3707,7.6722405782839,-4.79096582844314
3708,NA,3708,7.72618390442197,-6.05611588432007
3709,NA,3709,6.95111806575403,-1.15184810962359
3710,NA,3710,9.66533391004978,-4.98508265012445
3712,NA,3712,7.22064332631403,-3.781186782265
3714,NA,3714,8.58096863449797,-6.09792549365482
3716,NA,3716,10.8049322095271,-5.32244823523868
3717,NA,3717,7.10049141465052,-4.82178634229707
3720,NA,3720,9.5102190901337,-6.42265352437962
3725,NA,3725,8.3182358535092,-4.70438284619187
3726,NA,3726,7.63461723686639,-6.51828468561426
3727,NA,3727,10.499665531025,-6.42671033808309
3728,NA,3728,9.37808118872643,-6.50111942067962
3730,NA,3730,8.84057557410239,-6.51611155148358
3732,NA,3732,8.78489793692904,-5.71663989043254
3735,NA,3735,10.7749008447837,-5.99831512208699
3754,NA,3754,6.42764147066963,-6.35056233824999
3759,NA,3759,8.30102763635165,-1.44000406896907
3764,NA,3764,7.70593994259723,-6.07359453208626
3772,NA,3772,6.10366136169041,-3.81303578101817
3775,NA,3775,9.45148014595152,-3.94549667786743
3778,NA,3778,8.03066087827864,-0.921357438738641
3779,NA,3779,7.89818148156198,-5.02314364687313
3783,NA,3783,7.73273270895149,-2.79238372527276
3790,NA,3790,8.69152543034848,-5.06081340157587
3791,NA,3791,7.06649822621631,-6.2656775786587
3796,NA,3796,8.84213344358795,-5.50535346058358
3797,NA,3797,8.21549973540967,-5.50297280585419
3800,NA,3800,8.57560098176513,-6.1672718363115
3815,NA,3815,7.76793347746346,-0.753350896046622
3820,NA,3820,7.40507411258869,-5.12243982708467
3824,NA,3824,8.32426038458997,-5.36166824708869
3831,NA,3831,7.88888564852602,-6.18533745465463
3832,NA,3832,8.35650818419222,1.18803617921034
3835,NA,3835,7.29962666485874,-5.90964767058878
3836,NA,3836,8.81789121510849,-5.99844897838988
3837,NA,3837,8.23759014408582,-2.06658621993347
3838,NA,3838,11.4857871590905,-6.34585582764131
3839,NA,3839,10.1008641946404,-6.47522330326235
3840,NA,3840,7.56645588123871,-6.11636987205562
3842,NA,3842,9.57647362596095,-6.12709511278087
3843,NA,3843,8.23521602730072,3.00157125135954
3845,NA,3845,10.0302144632344,-6.504340354809
3849,NA,3849,7.32286748987953,-5.32144427019697
3852,NA,3852,9.12968922640925,-3.09302681759149
3854,NA,3854,9.14132541961651,3.45743310743444
3855,NA,3855,9.79772224146851,-3.3940433765777
3856,NA,3856,10.8464736543,-2.02296706566264
3858,NA,3858,10.5644629492814,-6.34856721752997
3861,NA,3861,7.86427133371951,-4.21427436180137
3866,NA,3866,8.26474512347257,-5.2278624699083
3868,NA,3868,6.0441881017867,-1.29033538847874
3875,NA,3875,11.9006367425368,1.43877387188137
3880,NA,3880,11.5211351297637,1.26745497446891
3887,NA,3887,8.01117202798093,-4.14867855792267
3895,NA,3895,10.1896996621647,-5.46393749369091
3898,NA,3898,8.62986984611464,-5.1113546938312
3903,NA,3903,8.95076740423822,-4.66286736889341
3908,NA,3908,7.46298795976797,-5.79695978055175
3909,NA,3909,7.38653360941747,-4.90253686157854
3910,NA,3910,9.08617210527234,-3.96563136576291
3911,NA,3911,8.46160224603374,-6.50107196228549
3912,NA,3912,8.45418073601143,-4.74647877004101
3913,NA,3913,8.65989164249291,-5.95060866993792
3914,NA,3914,7.22723950802032,-6.30921582998773
3915,NA,3915,10.7049301445743,-4.1109458490767
3916,NA,3916,11.0473923890966,-6.09954054094951
3918,NA,3918,8.48592622779571,-5.74084949825426
3920,NA,3920,11.2685944692754,-5.47369496216221
3925,NA,3925,9.98791614233174,-1.95296466925036
3927,NA,3927,11.1979469386926,-1.7565876528907
3930,NA,3930,10.6284901323861,4.72573240135819
3932,NA,3932,7.5758781119309,-5.87507398744125
3934,NA,3934,7.72106456435698,-4.28189627247382
3936,NA,3936,9.14870772713184,-3.84635435384625
3937,NA,3937,5.57228376757819,-3.9165578622892
3938,NA,3938,7.53353611657495,-3.68743681714571
3939,NA,3939,12.9775232515455,-6.39742946941237
3945,NA,3945,11.8140421273227,2.6881371997236
3948,NA,3948,7.09645909145642,-6.07394699800306
3949,NA,3949,8.63708062953313,-6.45836721415368
3954,NA,3954,7.05274684677796,-6.34684333957812
3956,NA,3956,11.4899299162175,-5.48656730332463
3957,NA,3957,6.38467489325836,-5.77323033004777
3958,NA,3958,11.6887138310587,-6.49727428707839
3959,NA,3959,10.3602542086346,-5.81891612029857
3964,NA,3964,8.22728442723794,-6.37189355466001
3980,NA,3980,7.54779897127016,-5.99330850369352
3983,NA,3983,9.25592802562383,-6.33321503009027
3985,NA,3985,8.95001225553177,-4.58193331011003
3988,NA,3988,11.55785669271,-6.15233322776481
3993,NA,3993,6.29962169525665,-3.88094155915863
3998,NA,3998,6.66279049031789,-6.48565716867268
4000,NA,4000,8.89341149957245,-6.48879795220545
4001,NA,4001,6.55884967935984,-5.53445844400983
4005,NA,4005,8.51790413370402,-5.30937105500112
4013,NA,4013,9.29314012599602,-4.01868454434351
4015,NA,4015,8.16070168997108,-6.43867275723658
4016,NA,4016,7.95911820731234,-6.34195526658428
4023,NA,4023,9.04483549295529,-2.41356778979085
4026,NA,4026,10.2126927560747,-6.11599509802834
4034,NA,4034,9.77020445441688,-6.44776508791181
4037,NA,4037,7.8045722611707,-6.5160696589984
4038,NA,4038,6.45148743049298,-3.51089051258705
4043,NA,4043,9.78886971730187,-6.47546250346412
4048,NA,4048,11.1812580220738,-4.457410724352
4050,NA,4050,9.01066285804841,-5.25395167940384
4052,NA,4052,9.94637189529898,-5.2795425199171
4053,NA,4053,9.67130375468825,-6.51740355339078
4054,NA,4054,8.27582899146932,-6.51564336031817
4057,NA,4057,10.4008797194827,-6.51809565617669
4059,NA,4059,8.60775075863186,-3.59201783465003
4060,NA,4060,11.5453007545688,-6.39891305583521
4061,NA,4061,9.62313506580769,-5.62463746461961
4063,NA,4063,7.29696138076722,-6.48494716815779
4065,NA,4065,6.68791116991098,-3.64667513474877
4067,NA,4067,9.5375852618526,-1.88215696497811
4068,NA,4068,6.16227939855842,-4.78956311755186
4069,NA,4069,10.8491341745655,-4.60332361487461
4070,NA,4070,12.0126629147398,-6.46375172069125
4071,NA,4071,9.71092026764562,3.70698419659076
4074,NA,4074,8.62156869010845,-6.30584380920895
4076,NA,4076,10.5443929810046,-5.42793253855501
4077,NA,4077,10.1290822898279,-5.98317387043017
4082,NA,4082,8.74310460741955,-6.51825968965912
4085,NA,4085,9.08697166382799,-5.55167445763591
4086,NA,4086,9.05440858642873,-6.34285905662311
4087,NA,4087,8.02862470888482,-4.00261972320544
4088,NA,4088,8.78067588729335,-4.43801349473364
4089,NA,4089,6.4316077830949,-1.68747287570065
4091,NA,4091,6.63067586312352,-6.49703136104895
4092,NA,4092,8.15165056643442,-5.04425998323125
4094,NA,4094,8.12566150303488,-3.95210247982784
4097,NA,4097,8.62798855898767,-4.56310918548392
4105,NA,4105,5.89630696392286,-5.97195544657326
4111,NA,4111,5.57061386679326,-6.1814099540784
4118,NA,4118,6.62812453884214,-5.81211824793408
4121,NA,4121,9.37380857747181,-6.28322444698519
4123,NA,4123,7.32292702034467,-6.18573576915883
4124,NA,4124,8.81799297246835,-6.44231633480769
4125,NA,4125,9.30943694396402,-6.48323676477772
4128,NA,4128,8.31976273080079,-2.00263767839356
4129,NA,4129,9.42094693186617,-5.86913878663983
4131,NA,4131,8.84644391030143,-5.09672445597212
4134,NA,4134,8.45909868999026,-6.37354323307912
4137,NA,4137,8.47740503724588,-5.73338754966125
4139,NA,4139,6.60292357272508,-6.23312317931696
4140,NA,4140,7.21181349682798,-6.04785027992263
4144,NA,4144,7.76662073332966,-4.92362867317313
4147,NA,4147,7.23243324896897,-6.51636781307703
4149,NA,4149,11.0472187710768,-4.95520401868638
4151,NA,4151,8.84131836734547,-5.20241477436055
4154,NA,4154,9.36797889743001,-3.36708977843828
4155,NA,4155,8.34731828891191,-0.257288767281782
4162,NA,4162,9.24565000727389,-5.90939114792711
4170,NA,4170,9.19081988568002,-4.36265531227357
4171,NA,4171,10.3030366103965,-3.73777548698824
4172,NA,4172,8.91476576721614,-2.88303365914612
4173,NA,4173,7.75129868636392,-6.31983305475763
4174,NA,4174,8.66525924589236,-3.28280533415939
4175,NA,4175,10.2550981223029,-4.22111103313423
4176,NA,4176,8.86729898328809,-6.45686937671818
4179,NA,4179,8.75778502473025,-3.89515671002989
4189,NA,4189,6.30847368157082,-6.51837364934756
4191,NA,4191,8.36631158367002,-6.51553542798215
4192,NA,4192,8.574098208661,-5.87732310694063
4199,NA,4199,7.89360237941492,-6.0408942640258
4200,NA,4200,9.8085058060287,1.48542417751846
4205,NA,4205,7.61841379755279,-4.57827140070638
4208,NA,4208,8.63429350888646,-5.12664850019368
4211,NA,4211,7.05063911746904,-5.08229997934673
4212,NA,4212,7.62886307821859,-6.51748034443416
4213,NA,4213,7.41459434529177,-6.5047724429975
4216,NA,4216,9.12367641565908,-3.00650496950269
4217,NA,4217,8.80733980011809,-4.85917113202403
4218,NA,4218,9.20454975889575,-6.45254496645575
4221,NA,4221,8.65600395134938,-5.82911154748326
4222,NA,4222,5.57118669152193,-6.18082981789954
4232,NA,4232,9.62023034059911,-6.4133114717519
4233,NA,4233,7.52025534228844,-6.12580552651898
4237,NA,4237,9.0549914763254,-4.49223923887
4246,NA,4246,6.61928832575956,-6.20265086955377
4247,NA,4247,9.1618547198354,-3.32739876178869
4249,NA,4249,10.0693278306756,-3.56689426592782
4250,NA,4250,8.22254441506032,-4.59356191854054
4255,NA,4255,6.95816529473824,-4.63865709411081
4256,NA,4256,10.9381484414347,-6.2026316248064
4258,NA,4258,10.0995396667074,-1.27393733381741
4259,NA,4259,11.3472721595559,-1.8480669761838
4261,NA,4261,6.12007992391161,-5.25379329008041
4267,NA,4267,9.44249309791778,-4.15962952466456
4277,NA,4277,8.93302255399598,-0.384277361402455
4281,NA,4281,7.5295201543422,3.06915546554865
4282,NA,4282,12.124920163713,-6.51222136027676
4283,NA,4283,10.6607221860397,-6.42406564327388
4285,NA,4285,8.19818129501318,-4.37545793472177
4287,NA,4287,6.57644907063088,-6.45187364624311
4288,NA,4288,8.48175101408463,-5.36010808687759
4291,NA,4291,8.42788732416847,-5.06184590345274
4293,NA,4293,6.28125013448481,-4.2321918494327
4299,NA,4299,9.74733476927335,-3.84019011034767
4300,NA,4300,6.45589519742194,-6.13857792085073
4311,NA,4311,7.07752699319516,-1.30639055342335
4312,NA,4312,10.3119332287564,-6.09891138011887
4313,NA,4313,10.4269386307099,-6.15279994648858
4314,NA,4314,9.5895776195899,-6.47536741400861
4316,NA,4316,9.02112900678926,-2.83079422630591
4318,NA,4318,10.4349853226787,-5.16056211618726
4319,NA,4319,6.16966370297109,-6.48407026698559
4320,NA,4320,9.83031961616676,-5.60083017957963
4321,NA,4321,9.43710343502553,-4.40329544491804
4322,NA,4322,7.75247676719328,-5.63512960353192
4323,NA,4323,8.52374693979578,-6.49662600006854
4325,NA,4325,5.32344817392149,-6.35515395349637
4329,NA,4329,8.03393382794323,-0.811468683022675
4330,NA,4330,6.38745002359054,-3.60922140052648
4331,NA,4331,7.3151157604816,-5.3914635659426
4332,NA,4332,7.98682475752525,-1.72745419103793
4338,NA,4338,7.15712257819541,-6.51418898535332
4354,NA,4354,8.93148100976956,-4.58402911407817
4356,NA,4356,8.53066944514004,-4.83631815510074
4360,NA,4360,8.35933063131271,-2.44923432048128
4363,NA,4363,8.99447848371603,-6.08353615084444
4430,NA,4430,9.06465945486982,-6.20884509953896
4436,NA,4436,7.96440874059389,-1.97595222620528
4437,NA,4437,7.25308993322948,-6.10935252617049
4477,NA,4477,6.33176842787722,-6.28506115155086
4478,NA,4478,9.39817982519781,-1.29355502783793
4481,NA,4481,7.0613126057689,-5.67110548676961
4482,NA,4482,9.27751733046822,-6.23203569288739
4486,NA,4486,7.66424248649839,-3.5808858695755
4488,NA,4488,6.07866086073642,0.905646221993276
4493,NA,4493,10.314445194236,-6.22853277949009
4494,NA,4494,10.4184913859061,-5.97410706311628
4495,NA,4495,11.1929638408723,-6.4124837052363
4496,NA,4496,11.1464943014077,-5.90594993799157
4501,NA,4501,11.2187975457685,-6.11175308999493
4502,NA,4502,12.4383229892703,-6.19581784883227
4521,NA,4521,8.41443455145362,-5.11745746321296
4522,NA,4522,9.90008126817735,-5.00792249760796
4528,NA,4528,10.0664496560401,-5.9494887656227
4534,NA,4534,6.82627080506127,-6.50222636476504
4548,NA,4548,8.0330865349141,-5.22103491293211
4552,NA,4552,9.27685836515855,-6.34725480104022
4582,NA,4582,10.4821041368324,-6.25862946065594
4586,NA,4586,8.74116762094333,-5.92536065484949
4591,NA,4591,10.2744209025334,-6.51577192890086
4594,NA,4594,7.59856537142807,-6.45515397289364
4599,NA,4599,10.646703426348,-3.88519487102999
4600,NA,4600,9.35507955530569,-3.34069819325453
4601,NA,4601,9.09785814345197,-6.39254019824735
4602,NA,4602,8.94985153418192,-5.79273218972673
4603,NA,4603,7.74512785302754,2.15876170952338
4604,NA,4604,6.36359582262034,-6.05007104830224
4605,NA,4605,8.40971915504976,-6.06267810755558
4609,NA,4609,9.02107197102844,2.90532704189412
4613,NA,4613,7.36433627438566,-6.1590773432305
4615,NA,4615,10.1649047006553,-5.62147024440526
4616,NA,4616,7.9557317096227,-6.51371094158312
4627,NA,4627,9.71207849967371,-6.31512280517097
4628,NA,4628,10.1394349030685,-4.42189960491623
4629,NA,4629,6.0369367946789,-5.62833775425448
4638,NA,4638,9.51079945877269,-6.02203218017674
4642,NA,4642,5.67444106559894,-6.06568057508623
4644,NA,4644,7.30384008141095,-5.22355796421019
4646,NA,4646,10.1607476301629,-2.54232705942682
4651,NA,4651,9.83433976605975,-5.95009352194884
4659,NA,4659,8.4639060485588,-4.18452437504102
4664,NA,4664,9.155010705839,-2.73954623422747
4665,NA,4665,8.05646298954799,-5.70457806409761
4666,NA,4666,8.08929012459277,-6.09441386461592
4668,NA,4668,8.46045152340513,-6.51041644979993
4669,NA,4669,7.44403691165839,-5.85575385207249
4671,NA,4671,7.23993481391449,-5.39470594716048
4673,NA,4673,9.1442644392161,-3.76833950610956
4674,NA,4674,5.36385130149584,-5.92129516273562
4675,NA,4675,5.88734718421726,-6.38049710476619
4678,NA,4678,9.53396887313209,-4.95074270956241
4680,NA,4680,9.07068968763807,-5.08025056988281
4681,NA,4681,9.87670115508915,-6.48178301778766
4683,NA,4683,8.41243968863424,-6.51755430500488
4686,NA,4686,7.35729099953495,-6.46367684104207
4688,NA,4688,9.1293729768287,-2.47175939916819
4689,NA,4689,6.3222093436075,-3.88479843825117
4690,NA,4690,8.69200339358529,-1.79767763206496
4691,NA,4691,11.8556168873919,-4.53941619298073
4692,NA,4692,9.09452237466224,-5.28078413693753
4694,NA,4694,11.8403819536812,-5.90876510629351
4695,NA,4695,9.88715617595389,-6.43605132599612
4696,NA,4696,10.1689429720754,-5.2760865269953
4698,NA,4698,9.7361569242938,-5.86575911797819
4700,NA,4700,8.99917183356311,-6.34797996713902
4701,NA,4701,8.62934248045155,-6.08710349060241
4702,NA,4702,10.3801259900323,-6.48278703919798
4704,NA,4704,10.6565664868102,-5.7980100416962
4705,NA,4705,10.0521360337678,-5.46338078305208
4706,NA,4706,11.6785742423974,-6.24527460915467
4708,NA,4708,9.86452342927238,-6.41759856001981
4710,NA,4710,10.4068178880508,-5.66121282528002
4711,NA,4711,10.5688550448936,-5.87086323487341
4712,NA,4712,10.6482125700527,-3.31867713338286
4713,NA,4713,7.46100084405746,-6.40732930845649
4714,NA,4714,11.2993725380865,-5.69343054911614
4717,NA,4717,11.3985732758216,-6.00162895083537
4719,NA,4719,8.88269461337013,-6.47325390462997
4722,NA,4722,10.5211573291794,-6.28987910854654
4723,NA,4723,10.4297542328955,-6.01835024580596
4724,NA,4724,8.38640678020653,-6.49033928565795
4729,NA,4729,9.96030391277664,-6.34829845035032
4733,NA,4733,10.9381431397405,-6.23466495392498
4734,NA,4734,8.1450834062576,-5.2410386997219
4735,NA,4735,10.1386489360351,-5.83411966112772
4736,NA,4736,11.5381713035189,-5.95652167611635
4739,NA,4739,8.56967937500401,-6.41223603957805
4750,NA,4750,7.60099925169573,-6.19290436766082
4751,NA,4751,9.05272786779815,-0.627851453887132
4752,NA,4752,7.38284329889033,-5.72061073523447
4753,NA,4753,8.62995390282068,-4.36173392940549
4756,NA,4756,8.09419534698818,-6.49195846511008
4758,NA,4758,8.51244192265268,-6.22620674001081
4763,NA,4763,8.79275704028797,-4.73719099699771
4772,NA,4772,7.91767908810133,-6.08089303040553
4775,NA,4775,7.26043441137857,-6.26976394756024
4780,NA,4780,10.2297262013525,-5.30017111131239
4781,NA,4781,8.18633082699451,-3.52404796874141
4782,NA,4782,7.71412431828427,3.30594204132701
4783,NA,4783,8.3416112136392,-3.40702183934677
4784,NA,4784,7.45711596692726,-6.42194707364636
4792,NA,4792,10.6945295025549,-6.00148548102435
4794,NA,4794,8.03206602786571,-3.2839304913791
4798,NA,4798,8.67732249853206,-6.38836380108991
4800,NA,4800,8.18810022767481,-6.51836298924786
4801,NA,4801,6.4456489661864,-5.63787512302814
4802,NA,4802,8.11926995239381,-6.51014192999512
4809,NA,4809,10.2442775421412,-6.4955215765092
4811,NA,4811,8.42987564696583,-4.42538984513027
4814,NA,4814,9.60027819317744,-4.88316007185783
4815,NA,4815,7.96663817673649,-4.37982057315593
4818,NA,4818,6.61326944043584,-3.59663863130013
4820,NA,4820,8.36414486342215,-6.18722738451793
4824,NA,4824,7.14098154995962,-5.26420429753608
4830,NA,4830,12.1693091020736,-6.45509379447351
4832,NA,4832,9.53788962507575,-5.66302984301002
4833,NA,4833,9.34163695385678,-5.2360952151309
4835,NA,4835,9.27889561117447,-3.06264999114113
4837,NA,4837,10.4355980081245,-2.64698700118483
4841,NA,4841,8.83373387144188,-5.92059734920705
4848,NA,4848,9.39077559878383,-6.51648208365843
4850,NA,4850,7.96670760131918,-6.48428850218528
4851,NA,4851,7.51278527173875,1.24990897891294
4853,NA,4853,9.61669468753102,-4.9441395828395
4854,NA,4854,7.95437502898207,-5.84165742748885
4856,NA,4856,6.24001446872806,-3.4971934223949
4860,NA,4860,9.74138194509765,-6.05160495439688
4863,NA,4863,8.72289224151507,-5.03091198838681
4864,NA,4864,9.68088465121649,-3.02059891119007
4869,NA,4869,12.1377532832012,-5.7376814633909
4883,NA,4883,6.93556355466494,-5.02786637475299
4885,NA,4885,6.86109603426774,-6.38192689100119
4886,NA,4886,6.69450081448558,-5.18641697077052
4891,NA,4891,9.05917234672858,-6.51639592567842
4893,NA,4893,7.6117686153626,2.115619041327
4897,NA,4897,7.23534202471521,-6.27723576537875
4898,NA,4898,10.069124154883,-5.20863120506424
4904,NA,4904,12.0936412909219,-4.89346093241764
4905,NA,4905,9.91713968029398,-5.79164547575749
4907,NA,4907,7.54285176895334,-5.07646099007942
4913,NA,4913,7.73378095211344,-6.1726445919364
4915,NA,4915,5.56076579457104,-5.35680203161265
4919,NA,4919,6.75502088156522,-5.03735354442742
4924,NA,4924,9.42856010712574,-6.38892699957135
4925,NA,4925,9.38081992232928,-1.84467373119411
4926,NA,4926,9.07466268206576,-2.38786543201723
4927,NA,4927,8.42323892100146,-2.62252607093941
4928,NA,4928,7.62812263554775,-6.50996974424062
4929,NA,4929,7.03996022592572,-4.45427256449821
4931,NA,4931,8.77149143576162,-5.92236389788881
4935,NA,4935,7.13095184686605,-6.51741621325954
4938,NA,4938,6.49481413590245,-5.91645026163317
4939,NA,4939,8.61069814126787,-5.97234502868228
4940,NA,4940,8.68061823247087,-6.46363821214028
4942,NA,4942,11.4162206896005,-4.72253756755527
4947,NA,4947,8.9300574421714,-5.71842148111262
4952,NA,4952,8.51390979848809,-6.45140464300457
4953,NA,4953,10.4630384866393,-5.52858180670478
4958,NA,4958,6.21573218227903,-6.46371269907056
4973,NA,4973,6.15493018094605,-5.2210289809867
4976,NA,4976,7.60199406819626,-5.26265977329009
4999,NA,4999,7.54968065366519,-6.51559968630463
5000,NA,5000,9.38247735132238,-6.49318026106481
5001,NA,5001,9.57534199987979,-6.51631748471167
5002,NA,5002,9.01990247848929,2.05413255273902
5007,NA,5007,9.58539988025782,-3.23948159919086
5018,NA,5018,9.83838133785112,-6.44207367186549
5019,NA,5019,8.87690196065079,-4.6052907428402
5025,NA,5025,8.1200118901662,-6.4756501468673
5026,NA,5026,8.16055510143011,-5.55667193991954
5029,NA,5029,7.76722604934318,-4.27923173230397
5033,NA,5033,10.8858970233201,-3.85739406520747
5034,NA,5034,9.39000110910397,-4.65605035742048
5037,NA,5037,10.4333269522363,-6.28476001526508
5048,NA,5048,9.37532106828147,-5.36393708848912
5050,NA,5050,9.59476007888489,-6.42688394947717
5052,NA,5052,12.6240229069134,-5.18369729581567
5054,NA,5054,8.26471597138144,-1.49967898652578
5062,NA,5062,8.06429467286496,-2.03825006356497
5066,NA,5066,10.6470091853617,-0.642641947200369
5074,NA,5074,8.47276349642202,-5.83175885627936
5076,NA,5076,6.23009455301488,-3.2344906752959
5079,NA,5079,7.1925929806479,-5.88571842899328
5080,NA,5080,7.17135739019762,-4.54617220859375
5087,NA,5087,9.28640897782311,-6.31419248394397
5090,NA,5090,8.98722677598993,-4.95043239995349
5092,NA,5092,8.18597171858365,-3.23435357390835
5093,NA,5093,10.8970761971494,-5.13570360271288
5094,NA,5094,8.00393651166967,-5.27609247690166
5095,NA,5095,8.09989652780786,-4.08921808319865
5096,NA,5096,9.69248854000935,-5.26384740771605
5099,NA,5099,6.45119035245997,-3.3111546698767
5104,NA,5104,7.58622560370509,-6.48533114535757
5106,NA,5106,8.68386738102812,-3.4589428144397
5108,NA,5108,8.31030490829487,-4.63820041283163
5110,NA,5110,10.081976796546,-5.68806899312524
